Profile,ProfileLabel,Year,Annual spend,Envelope,Closing net,NPV (m)
47,Profile 47 – 46.46% toward 'Mathematical Best',2053,2752852113.1436753,2500000000.0,443833529.97367394,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,310680485.9736739,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,225790621.973674,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,209501295.9736738,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,238870031.97367394,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,227938399.9736738,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2059,2351135813.4863634,2500000000.0,376802586.4873102,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2060,2309494745.292424,2500000000.0,567307841.194886,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,790329316.194886,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2062,1706076583.3151515,2500000000.0,1584252732.8797348,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2063,1244924668.7757576,513967232.3232323,853295296.4272095,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2064,765573079.1484847,513967232.3232323,601689449.6019571,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2065,407757198.8893939,513967232.3232323,707899483.0357956,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2066,176364401.8181818,210079151.51515153,741614232.7327653,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2067,30585074.545454547,210079151.51515153,921108309.7024622,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2068,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2069,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2070,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2071,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2072,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2073,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2074,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2075,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2076,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2077,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2078,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2079,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2080,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2081,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2082,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2083,0.0,0.0,,95168.26635380629
47,Profile 47 – 46.46% toward 'Mathematical Best',2084,0.0,0.0,,95168.26635380629
48,Profile 48 – 47.47% toward 'Mathematical Best',2025,245291866.05252525,2500000000.0,2254708133.947475,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2026,1303399146.9290183,2500000000.0,3451308987.0184565,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2027,2478466581.730909,2500000000.0,3472842405.2875476,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2028,3110621965.4883637,2500000000.0,2862220439.799184,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2029,3441117651.537778,2500000000.0,1921102788.2614062,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2030,3139950623.6853857,2500000000.0,1281152164.5760205,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2031,3181989394.3717175,2500000000.0,599162770.204303,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2032,2743332145.9236364,2500000000.0,355830624.2806666,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2033,2507437715.4327273,2500000000.0,348392908.8479393,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2034,2502190913.0812125,2500000000.0,346201995.7667268,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2035,2523359994.076768,2500000000.0,322842001.6899588,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2036,2902789560.25697,2500000000.0,-79947558.567011,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2037,2509633936.649911,2500000000.0,-89581495.21692216,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2038,2470991839.6504483,2500000000.0,-60573334.867370725,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2039,2477465624.1124444,2500000000.0,-38038958.979815125,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2040,2450805770.6460605,2500000000.0,11155270.3741242,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2041,2343703332.2727275,2500000000.0,167451938.10139665,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2042,2473220895.4254546,2500000000.0,194231042.67594212,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2043,2242746317.2363634,2500000000.0,451484725.43957835,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2044,1974594602.356881,2500000000.0,976890123.0826974,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2045,3038232667.5285983,2500000000.0,438657455.55409944,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2046,2785423266.0509095,2500000000.0,153234189.50319004,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2047,2576592668.3911557,2500000000.0,76641521.11203454,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2048,2522985420.853705,2500000000.0,53656100.258329585,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2049,2377769920.068315,2500000000.0,175886180.1900143,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2050,2301138086.629313,2500000000.0,374748093.56070113,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2051,2291646699.306796,2500000000.0,583101394.253905,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2052,2392263686.5916,2500000000.0,690837707.6623051,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2053,2750010878.4239836,2500000000.0,440826829.23832154,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,307673785.23832154,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,222783921.23832163,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,206494595.2383214,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,235863331.23832157,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,224931699.23832142,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2059,2355009183.854545,2500000000.0,369922515.383776,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2060,2313299514.230303,2500000000.0,556623001.1534729,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,779644476.1534729,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2062,1708887253.1393938,2500000000.0,1570757223.0140793,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2063,1246537265.4969697,516609737.3737374,840829694.890847,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2064,766834319.8060604,516609737.3737374,590605112.458524,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2065,408428957.0424242,516609737.3737374,698785892.7898371,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2066,176654952.72727272,206115393.93939394,728246334.0019584,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2067,30635461.81818182,206115393.93939394,903726266.1231704,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2068,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2069,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2070,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2071,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2072,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2073,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2074,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2075,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2076,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2077,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2078,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2079,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2080,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2081,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2082,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2083,0.0,0.0,,95579.29466178267
48,Profile 48 – 47.47% toward 'Mathematical Best',2084,0.0,0.0,,95579.29466178267
49,Profile 49 – 48.48% toward 'Mathematical Best',2025,245171151.55151516,2500000000.0,2254828848.448485,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2026,1303005201.622691,2500000000.0,3451823646.8257937,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2027,2478972597.774545,2500000000.0,3472851049.0512486,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2028,3115067562.882818,2500000000.0,2857783486.1684303,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2029,3445175573.2966666,2500000000.0,1912607912.8717637,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2030,3145540079.8260517,2500000000.0,1267067833.0457125,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2031,3177797838.9030304,2500000000.0,589269994.1426817,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2032,2740204059.0981817,2500000000.0,349065935.04449993,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2033,2505261120.1936364,2500000000.0,343804814.8508636,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2034,2499337787.7527275,2500000000.0,344467027.0981359,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2035,2522118183.056061,2500000000.0,322348844.042075,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2036,2895410449.3481817,2500000000.0,-73061605.30610693,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2037,2509999182.7335668,2500000000.0,-83060788.03967363,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2038,2471667737.618709,2500000000.0,-54728525.65838277,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2039,2478370888.2256665,2500000000.0,-33099413.884049445,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2040,2452873088.8836365,2500000000.0,14027497.23231411,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2041,2348409563.8636365,2500000000.0,165617933.36867747,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2042,2474241622.1672726,2500000000.0,191376311.20140472,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2043,2246435044.731818,2500000000.0,444941266.4695865,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2044,1983980462.3884792,2500000000.0,960960804.081107,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2045,3028753313.1915097,2500000000.0,432207490.8895975,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2046,2781106933.9345455,2500000000.0,151100556.95505172,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2047,2575495771.633633,2500000000.0,75604785.32141848,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2048,2522304478.221903,2500000000.0,53300307.099515535,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2049,2378420318.7593093,2500000000.0,174879988.34020633,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2050,2301978920.790288,2500000000.0,372901067.5499184,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2051,2293388862.089358,2500000000.0,579512205.4605608,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2052,2394522433.2533,2500000000.0,684989772.2072607,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2053,2747169643.7042913,2500000000.0,437820128.5029692,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,304667084.50296915,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,219777220.50296926,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,203487894.50296903,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,232856630.5029692,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,221924998.50296906,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2059,2358882554.2227273,2500000000.0,363042444.2802418,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2060,2317104283.168182,2500000000.0,545938161.11206,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,768959636.11206,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2062,1711697922.9636364,2500000000.0,1557261713.148424,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2063,1248149862.2181818,519252242.42424244,828364093.3544846,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2064,768095560.4636363,519252242.42424244,579520775.3150908,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2065,409100715.19545454,519252242.42424244,689672302.5438787,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2066,176945503.63636363,202151636.36363634,714878435.2711514,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2067,30685849.09090909,202151636.36363634,886344222.5438786,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2068,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2069,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2070,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2071,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2072,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2073,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2074,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2075,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2076,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2077,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2078,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2079,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2080,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2081,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2082,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2083,0.0,0.0,,95983.45787447621
49,Profile 49 – 48.48% toward 'Mathematical Best',2084,0.0,0.0,,95983.45787447621
50,Profile 50 – 49.49% toward 'Mathematical Best',2025,245050437.05050507,2500000000.0,2254949562.949495,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2026,1302611256.3163636,2500000000.0,3452338306.633131,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2027,2479478613.8181815,2500000000.0,3472859692.8149495,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2028,3119513160.2772727,2500000000.0,2853346532.537677,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2029,3449233495.0555553,2500000000.0,1904113037.4821212,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2030,3151129535.9667172,2500000000.0,1252983501.5154042,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2031,3173606283.434344,2500000000.0,579377218.0810605,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2032,2737075972.2727275,2500000000.0,342301245.8083333,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2033,2503084524.9545455,2500000000.0,339216720.8537878,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2034,2496484662.4242425,2500000000.0,342732058.429545,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2035,2520876372.0353537,2500000000.0,321855686.39419115,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2036,2888031338.439394,2500000000.0,-66175652.04520291,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2037,2510364428.817222,2500000000.0,-76540080.86242515,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2038,2472343635.58697,2500000000.0,-48883716.44939488,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2039,2479276152.3388886,2500000000.0,-28159868.788283765,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2040,2454940407.121212,2500000000.0,16899724.09050402,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2041,2353115795.4545455,2500000000.0,163783928.63595828,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2042,2475262348.909091,2500000000.0,188521579.72686738,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2043,2250123772.227273,2500000000.0,438397807.49959457,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2044,1993366322.4200778,2500000000.0,945031485.0795166,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2045,3019273958.854421,2500000000.0,425757526.22509557,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2046,2776790601.818182,2500000000.0,148966924.40691346,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2047,2574398874.876111,2500000000.0,74568049.53080241,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2048,2521623535.590101,2500000000.0,52944513.940701485,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2049,2379070717.450303,2500000000.0,173873796.49039835,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2050,2302819754.9512625,2500000000.0,371054041.53913563,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2051,2295131024.871919,2500000000.0,575923016.6672163,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2052,2396781179.915,2500000000.0,679141836.7522163,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2053,2744328408.9845996,2500000000.0,434813427.76761687,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,301660383.76761675,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,216770519.7676169,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,200481193.76761666,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,229849929.76761684,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,218918297.7676167,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2059,2362755924.590909,2500000000.0,356162373.17670757,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2060,2320909052.1060605,2500000000.0,535253321.07064694,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2061,2276978525.0,2500000000.0,758274796.070647,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2062,1714508592.7878788,2500000000.0,1543766203.2827685,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2063,1249762458.939394,521894747.4747475,815898491.818122,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2064,769356801.121212,521894747.4747475,568436438.1716576,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2065,409772473.3484848,521894747.4747475,680558712.2979202,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2066,177236054.54545456,198187878.78787878,701510536.5403445,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2067,30736236.363636363,198187878.78787878,868962178.9645867,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2068,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2069,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2070,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2071,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2072,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2073,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2074,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2075,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2076,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2077,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2078,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2079,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2080,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2081,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2082,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2083,0.0,0.0,,96380.98155463923
50,Profile 50 – 49.49% toward 'Mathematical Best',2084,0.0,0.0,,96380.98155463923
51,Profile 51 – 50.51% toward 'Mathematical Best',2025,244929722.54949495,2500000000.0,2255070277.4505053,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2026,1302217311.0100365,2500000000.0,3452852966.440469,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2027,2479984629.8618183,2500000000.0,3472868336.5786505,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2028,3123958757.671727,2500000000.0,2848909578.9069233,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2029,3453291416.8144445,2500000000.0,1895618162.0924788,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2030,3156718992.107383,2500000000.0,1238899169.9850962,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2031,3169414727.9656568,2500000000.0,569484442.0194392,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2032,2733947885.447273,2500000000.0,335536556.5721666,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2033,2500907929.7154546,2500000000.0,334628626.85671204,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2034,2493631537.095758,2500000000.0,340997089.76095414,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2035,2519634561.0146465,2500000000.0,321362528.7463074,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2036,2880652227.5306063,2500000000.0,-59289698.78429884,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2037,2510729674.900878,2500000000.0,-70019373.68517661,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2038,2473019533.55523,2500000000.0,-43038907.24040699,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2039,2480181416.4521112,2500000000.0,-23220323.692518085,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2040,2457007725.358788,2500000000.0,19771950.94869393,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2041,2357822027.0454545,2500000000.0,161949923.9032391,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2042,2476283075.650909,2500000000.0,185666848.25233,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2043,2253812499.7227273,2500000000.0,431854348.52960265,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2044,2002752182.4516761,2500000000.0,929102166.0779263,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2045,3009794604.517333,2500000000.0,419307561.5605936,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2046,2772474269.7018185,2500000000.0,146833291.85877514,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2047,2573301978.118589,2500000000.0,73531313.74018633,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2048,2520942592.958299,2500000000.0,52588720.78188744,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2049,2379721116.141297,2500000000.0,172867604.64059034,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2050,2303660589.1122375,2500000000.0,369207015.5283529,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2051,2296873187.654481,2500000000.0,572333827.873872,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2052,2399039926.5767,2500000000.0,673293901.2971721,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2053,2741487174.2649074,2500000000.0,431806727.0322645,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2054,2633153044.0,2500000000.0,298653683.0322644,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2055,2584889864.0,2500000000.0,213763819.03226453,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2056,2516289326.0,2500000000.0,197474493.0322643,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2057,2470631264.0,2500000000.0,226843229.03226447,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2058,2510931632.0,2500000000.0,215911597.03226432,96772.08032767198
51,Profile 51 – 50.51% toward 'Mathematical Best',2059,2366629294.9590907,2500000000.0,349282302.0731734,96772.08032767198
